,iso2,year,sex,age,cases
31237,SE,1996,f,55-64,6
14171,SE,1996,m,55-64,5
33675,SE,1996,f,65+,14
16609,SE,1996,m,65+,17
19048,SE,1997,f,0-14,2
1982,SE,1997,m,0-14,0
21486,SE,1997,f,15-24,10
4420,SE,1997,m,15-24,6
23924,SE,1997,f,25-34,8
6858,SE,1997,m,25-34,9
26362,SE,1997,f,35-44,9
9296,SE,1997,m,35-44,13
28800,SE,1997,f,45-54,2
11734,SE,1997,m,45-54,5
31238,SE,1997,f,55-64,3
14172,SE,1997,m,55-64,0
33676,SE,1997,f,65+,11
16610,SE,1997,m,65+,16
19049,SE,1998,f,0-14,1
1983,SE,1998,m,0-14,2
21487,SE,1998,f,15-24,10
4421,SE,1998,m,15-24,6
23925,SE,1998,f,25-34,15
6859,SE,1998,m,25-34,9
26363,SE,1998,f,35-44,5
9297,SE,1998,m,35-44,3
28801,SE,1998,f,45-54,0
11735,SE,1998,m,45-54,8
31239,SE,1998,f,55-64,2
14173,SE,1998,m,55-64,3
33677,SE,1998,f,65+,18
16611,SE,1998,m,65+,15
19050,SE,1999,f,0-14,1
1984,SE,1999,m,0-14,0
21488,SE,1999,f,15-24,7
4422,SE,1999,m,15-24,13
23926,SE,1999,f,25-34,14
6860,SE,1999,m,25-34,18
26364,SE,1999,f,35-44,7
9298,SE,1999,m,35-44,12
28802,SE,1999,f,45-54,3
11736,SE,1999,m,45-54,5
31240,SE,1999,f,55-64,2
14174,SE,1999,m,55-64,2
33678,SE,1999,f,65+,10
16612,SE,1999,m,65+,22
19051,SE,2000,f,0-14,1
1985,SE,2000,m,0-14,0
21489,SE,2000,f,15-24,9
4423,SE,2000,m,15-24,9
23927,SE,2000,f,25-34,8
6861,SE,2000,m,25-34,10
26365,SE,2000,f,35-44,10
9299,SE,2000,m,35-44,12
28803,SE,2000,f,45-54,2
11737,SE,2000,m,45-54,11
31241,SE,2000,f,55-64,2
14175,SE,2000,m,55-64,4
33679,SE,2000,f,65+,15
16613,SE,2000,m,65+,25
19052,SE,2001,f,0-14,1
1986,SE,2001,m,0-14,1
21490,SE,2001,f,15-24,4
4424,SE,2001,m,15-24,10
23928,SE,2001,f,25-34,12
6862,SE,2001,m,25-34,15
26366,SE,2001,f,35-44,8
9300,SE,2001,m,35-44,5
28804,SE,2001,f,45-54,2
11738,SE,2001,m,45-54,3
31242,SE,2001,f,55-64,2
14176,SE,2001,m,55-64,1
33680,SE,2001,f,65+,18
16614,SE,2001,m,65+,23
19053,SE,2002,f,0-14,0
1987,SE,2002,m,0-14,0
21491,SE,2002,f,15-24,11
4425,SE,2002,m,15-24,6
23929,SE,2002,f,25-34,14
6863,SE,2002,m,25-34,15
26367,SE,2002,f,35-44,8
9301,SE,2002,m,35-44,10
28805,SE,2002,f,45-54,7
11739,SE,2002,m,45-54,8
31243,SE,2002,f,55-64,2
14177,SE,2002,m,55-64,7
33681,SE,2002,f,65+,13
16615,SE,2002,m,65+,8
19054,SE,2003,f,0-14,0
1988,SE,2003,m,0-14,0
21492,SE,2003,f,15-24,10
4426,SE,2003,m,15-24,8
23930,SE,2003,f,25-34,18
6864,SE,2003,m,25-34,14
26368,SE,2003,f,35-44,6
9302,SE,2003,m,35-44,12
28806,SE,2003,f,45-54,2
11740,SE,2003,m,45-54,4
31244,SE,2003,f,55-64,0
14178,SE,2003,m,55-64,5
33682,SE,2003,f,65+,10
16616,SE,2003,m,65+,20
19055,SE,2004,f,0-14,0
1989,SE,2004,m,0-14,1
21493,SE,2004,f,15-24,11
4427,SE,2004,m,15-24,10
23931,SE,2004,f,25-34,11
6865,SE,2004,m,25-34,19
26369,SE,2004,f,35-44,13
9303,SE,2004,m,35-44,8
28807,SE,2004,f,45-54,2
11741,SE,2004,m,45-54,8
31245,SE,2004,f,55-64,3
14179,SE,2004,m,55-64,12
33683,SE,2004,f,65+,9
16617,SE,2004,m,65+,13
19056,SE,2005,f,0-14,1
1990,SE,2005,m,0-14,0
21494,SE,2005,f,15-24,10
4428,SE,2005,m,15-24,7
23932,SE,2005,f,25-34,15
6866,SE,2005,m,25-34,21
26370,SE,2005,f,35-44,12
9304,SE,2005,m,35-44,16
28808,SE,2005,f,45-54,5
11742,SE,2005,m,45-54,10
31246,SE,2005,f,55-64,3
14180,SE,2005,m,55-64,5
33684,SE,2005,f,65+,13
16618,SE,2005,m,65+,16
19057,SE,2006,f,0-14,1
1991,SE,2006,m,0-14,0
21495,SE,2006,f,15-24,12
4429,SE,2006,m,15-24,4
23933,SE,2006,f,25-34,14
6867,SE,2006,m,25-34,15
26371,SE,2006,f,35-44,9
9305,SE,2006,m,35-44,14
28809,SE,2006,f,45-54,1
11743,SE,2006,m,45-54,5
31247,SE,2006,f,55-64,2
14181,SE,2006,m,55-64,3
33685,SE,2006,f,65+,10
16619,SE,2006,m,65+,16
19058,SE,2007,f,0-14,1
1992,SE,2007,m,0-14,0
21496,SE,2007,f,15-24,5
4430,SE,2007,m,15-24,7
23934,SE,2007,f,25-34,11
6868,SE,2007,m,25-34,20
26372,SE,2007,f,35-44,8
9306,SE,2007,m,35-44,10
28810,SE,2007,f,45-54,4
11744,SE,2007,m,45-54,5
31248,SE,2007,f,55-64,1
14182,SE,2007,m,55-64,3
33686,SE,2007,f,65+,12
16620,SE,2007,m,65+,9
19059,SE,2008,f,0-14,0
1993,SE,2008,m,0-14,0
21497,SE,2008,f,15-24,12
4431,SE,2008,m,15-24,14
23935,SE,2008,f,25-34,13
6869,SE,2008,m,25-34,15
26373,SE,2008,f,35-44,5
9307,SE,2008,m,35-44,9
28811,SE,2008,f,45-54,4
11745,SE,2008,m,45-54,5
31249,SE,2008,f,55-64,1
14183,SE,2008,m,55-64,7
33687,SE,2008,f,65+,6
16621,SE,2008,m,65+,6
19060,SG,1995,f,0-14,1
1994,SG,1995,m,0-14,0
21498,SG,1995,f,15-24,8
4432,SG,1995,m,15-24,9
23936,SG,1995,f,25-34,18
6870,SG,1995,m,25-34,40
26374,SG,1995,f,35-44,21
9308,SG,1995,m,35-44,60
28812,SG,1995,f,45-54,22
11746,SG,1995,m,45-54,62
31250,SG,1995,f,55-64,19
14184,SG,1995,m,55-64,70
33688,SG,1995,f,65+,31
16622,SG,1995,m,65+,94
19061,SG,1997,f,0-14,0
1995,SG,1997,m,0-14,0
21499,SG,1997,f,15-24,11
4433,SG,1997,m,15-24,8
23937,SG,1997,f,25-34,16
6871,SG,1997,m,25-34,27
26375,SG,1997,f,35-44,12
9309,SG,1997,m,35-44,49
28813,SG,1997,f,45-54,16
11747,SG,1997,m,45-54,60
31251,SG,1997,f,55-64,12
14185,SG,1997,m,55-64,88
33689,SG,1997,f,65+,32
16623,SG,1997,m,65+,101
19062,SG,1998,f,0-14,2
1996,SG,1998,m,0-14,1
21500,SG,1998,f,15-24,6
4434,SG,1998,m,15-24,9
23938,SG,1998,f,25-34,18
6872,SG,1998,m,25-34,36
26376,SG,1998,f,35-44,11
9310,SG,1998,m,35-44,70
28814,SG,1998,f,45-54,20
11748,SG,1998,m,45-54,63
31252,SG,1998,f,55-64,25
14186,SG,1998,m,55-64,81
33690,SG,1998,f,65+,34
16624,SG,1998,m,65+,104
19063,SG,1999,f,0-14,0
1997,SG,1999,m,0-14,0
21501,SG,1999,f,15-24,12
4435,SG,1999,m,15-24,18
23939,SG,1999,f,25-34,21
6873,SG,1999,m,25-34,23
26377,SG,1999,f,35-44,18
9311,SG,1999,m,35-44,41
28815,SG,1999,f,45-54,23
11749,SG,1999,m,45-54,72
31253,SG,1999,f,55-64,17
14187,SG,1999,m,55-64,55
33691,SG,1999,f,65+,29
16625,SG,1999,m,65+,124
19064,SG,2000,f,0-14,1
1998,SG,2000,m,0-14,1
21502,SG,2000,f,15-24,9
4436,SG,2000,m,15-24,8
23940,SG,2000,f,25-34,8
6874,SG,2000,m,25-34,9
26378,SG,2000,f,35-44,7
9312,SG,2000,m,35-44,34
28816,SG,2000,f,45-54,9
11750,SG,2000,m,45-54,51
31254,SG,2000,f,55-64,5
14188,SG,2000,m,55-64,26
33692,SG,2000,f,65+,16
16626,SG,2000,m,65+,64
19065,SG,2001,f,0-14,1
1999,SG,2001,m,0-14,1
21503,SG,2001,f,15-24,5
4437,SG,2001,m,15-24,6
23941,SG,2001,f,25-34,7
6875,SG,2001,m,25-34,19
26379,SG,2001,f,35-44,19
9313,SG,2001,m,35-44,39
28817,SG,2001,f,45-54,15
11751,SG,2001,m,45-54,70
31255,SG,2001,f,55-64,9
14189,SG,2001,m,55-64,66
33693,SG,2001,f,65+,24
16627,SG,2001,m,65+,76
19066,SG,2002,f,0-14,2
2000,SG,2002,m,0-14,0
21504,SG,2002,f,15-24,10
4438,SG,2002,m,15-24,14
23942,SG,2002,f,25-34,15
6876,SG,2002,m,25-34,28
26380,SG,2002,f,35-44,30
9314,SG,2002,m,35-44,73
28818,SG,2002,f,45-54,32
11752,SG,2002,m,45-54,88
31256,SG,2002,f,55-64,24
14190,SG,2002,m,55-64,65
33694,SG,2002,f,65+,38
16628,SG,2002,m,65+,130
19067,SG,2003,f,0-14,0
2001,SG,2003,m,0-14,1
21505,SG,2003,f,15-24,6
4439,SG,2003,m,15-24,17
23943,SG,2003,f,25-34,26
6877,SG,2003,m,25-34,28
26381,SG,2003,f,35-44,30
9315,SG,2003,m,35-44,68
28819,SG,2003,f,45-54,20
11753,SG,2003,m,45-54,96
31257,SG,2003,f,55-64,20
14191,SG,2003,m,55-64,80
33695,SG,2003,f,65+,58
16629,SG,2003,m,65+,133
19068,SG,2004,f,0-14,0
2002,SG,2004,m,0-14,1
21506,SG,2004,f,15-24,6
4440,SG,2004,m,15-24,12
23944,SG,2004,f,25-34,15
6878,SG,2004,m,25-34,32
26382,SG,2004,f,35-44,18
9316,SG,2004,m,35-44,56
28820,SG,2004,f,45-54,17
11754,SG,2004,m,45-54,83
31258,SG,2004,f,55-64,19
14192,SG,2004,m,55-64,75
33696,SG,2004,f,65+,48
16630,SG,2004,m,65+,119
19069,SG,2005,f,0-14,0
2003,SG,2005,m,0-14,0
21507,SG,2005,f,15-24,5
4441,SG,2005,m,15-24,8
23945,SG,2005,f,25-34,20
6879,SG,2005,m,25-34,25
26383,SG,2005,f,35-44,33
9317,SG,2005,m,35-44,61
28821,SG,2005,f,45-54,29
11755,SG,2005,m,45-54,94
31259,SG,2005,f,55-64,20
14193,SG,2005,m,55-64,96
33697,SG,2005,f,65+,43
16631,SG,2005,m,65+,118
19070,SG,2006,f,0-14,0
2004,SG,2006,m,0-14,2
21508,SG,2006,f,15-24,19
4442,SG,2006,m,15-24,7
23946,SG,2006,f,25-34,22
6880,SG,2006,m,25-34,31
26384,SG,2006,f,35-44,22
9318,SG,2006,m,35-44,67
28822,SG,2006,f,45-54,22
11756,SG,2006,m,45-54,107
31260,SG,2006,f,55-64,27
14194,SG,2006,m,55-64,75
33698,SG,2006,f,65+,31
16632,SG,2006,m,65+,106
19071,SG,2007,f,0-14,1
2005,SG,2007,m,0-14,0
21509,SG,2007,f,15-24,13
4443,SG,2007,m,15-24,15
23947,SG,2007,f,25-34,13
6881,SG,2007,m,25-34,18
26385,SG,2007,f,35-44,25
9319,SG,2007,m,35-44,63
28823,SG,2007,f,45-54,23
11757,SG,2007,m,45-54,98
31261,SG,2007,f,55-64,11
14195,SG,2007,m,55-64,80
33699,SG,2007,f,65+,39
16633,SG,2007,m,65+,105
19072,SG,2008,f,0-14,0
2006,SG,2008,m,0-14,0
21510,SG,2008,f,15-24,9
4444,SG,2008,m,15-24,10
23948,SG,2008,f,25-34,16
6882,SG,2008,m,25-34,21
26386,SG,2008,f,35-44,20
9320,SG,2008,m,35-44,46
28824,SG,2008,f,45-54,26
11758,SG,2008,m,45-54,106
31262,SG,2008,f,55-64,17
14196,SG,2008,m,55-64,94
33700,SG,2008,f,65+,33
16634,SG,2008,m,65+,127
19073,SI,1995,f,0-14,0
2007,SI,1995,m,0-14,1
21511,SI,1995,f,15-24,7
4445,SI,1995,m,15-24,13
23949,SI,1995,f,25-34,24
6883,SI,1995,m,25-34,39
26387,SI,1995,f,35-44,11
9321,SI,1995,m,35-44,63
28825,SI,1995,f,45-54,9
11759,SI,1995,m,45-54,36
31263,SI,1995,f,55-64,5
14197,SI,1995,m,55-64,26
33701,SI,1995,f,65+,42
16635,SI,1995,m,65+,27
19074,SI,1996,f,0-14,0
2008,SI,1996,m,0-14,0
21512,SI,1996,f,15-24,8
4446,SI,1996,m,15-24,5
23950,SI,1996,f,25-34,15
6884,SI,1996,m,25-34,27
26388,SI,1996,f,35-44,9
9322,SI,1996,m,35-44,46
28826,SI,1996,f,45-54,7
11760,SI,1996,m,45-54,37
31264,SI,1996,f,55-64,7
14198,SI,1996,m,55-64,28
33702,SI,1996,f,65+,19
16636,SI,1996,m,65+,13
19075,SI,1997,f,0-14,0
2009,SI,1997,m,0-14,0
21513,SI,1997,f,15-24,8
4447,SI,1997,m,15-24,4
23951,SI,1997,f,25-34,15
6885,SI,1997,m,25-34,16
26389,SI,1997,f,35-44,8
9323,SI,1997,m,35-44,33
28827,SI,1997,f,45-54,1
11761,SI,1997,m,45-54,19
31265,SI,1997,f,55-64,4
14199,SI,1997,m,55-64,15
33703,SI,1997,f,65+,13
16637,SI,1997,m,65+,20
19076,SI,1998,f,0-14,0
2010,SI,1998,m,0-14,0
21514,SI,1998,f,15-24,8
4448,SI,1998,m,15-24,5
23952,SI,1998,f,25-34,12
6886,SI,1998,m,25-34,22
26390,SI,1998,f,35-44,10
9324,SI,1998,m,35-44,27
28828,SI,1998,f,45-54,7
11762,SI,1998,m,45-54,19
31266,SI,1998,f,55-64,2
14200,SI,1998,m,55-64,13
33704,SI,1998,f,65+,18
16638,SI,1998,m,65+,14
19077,SI,1999,f,0-14,0
2011,SI,1999,m,0-14,0
21515,SI,1999,f,15-24,0
4449,SI,1999,m,15-24,3
23953,SI,1999,f,25-34,5
6887,SI,1999,m,25-34,21
26391,SI,1999,f,35-44,6
9325,SI,1999,m,35-44,40
28829,SI,1999,f,45-54,5
11763,SI,1999,m,45-54,27
31267,SI,1999,f,55-64,6
14201,SI,1999,m,55-64,11
33705,SI,1999,f,65+,20
16639,SI,1999,m,65+,15
19078,SI,2000,f,0-14,0
2012,SI,2000,m,0-14,0
21516,SI,2000,f,15-24,3
4450,SI,2000,m,15-24,3
23954,SI,2000,f,25-34,9
6888,SI,2000,m,25-34,11
26392,SI,2000,f,35-44,3
9326,SI,2000,m,35-44,36
28830,SI,2000,f,45-54,4
11764,SI,2000,m,45-54,22
31268,SI,2000,f,55-64,3
14202,SI,2000,m,55-64,14
33706,SI,2000,f,65+,20
16640,SI,2000,m,65+,17
19079,SI,2001,f,0-14,0
2013,SI,2001,m,0-14,0
21517,SI,2001,f,15-24,5
4451,SI,2001,m,15-24,4
23955,SI,2001,f,25-34,11
6889,SI,2001,m,25-34,11
26393,SI,2001,f,35-44,11
9327,SI,2001,m,35-44,30
28831,SI,2001,f,45-54,3
11765,SI,2001,m,45-54,27
31269,SI,2001,f,55-64,5
14203,SI,2001,m,55-64,11
33707,SI,2001,f,65+,14
16641,SI,2001,m,65+,7
19080,SI,2002,f,0-14,0
2014,SI,2002,m,0-14,0
21518,SI,2002,f,15-24,3
4452,SI,2002,m,15-24,8
23956,SI,2002,f,25-34,7
6890,SI,2002,m,25-34,11
26394,SI,2002,f,35-44,6
9328,SI,2002,m,35-44,25
28832,SI,2002,f,45-54,1
11766,SI,2002,m,45-54,26
31270,SI,2002,f,55-64,3
14204,SI,2002,m,55-64,14
33708,SI,2002,f,65+,17
16642,SI,2002,m,65+,9
19081,SI,2003,f,0-14,0
2015,SI,2003,m,0-14,0
21519,SI,2003,f,15-24,5
4453,SI,2003,m,15-24,3
23957,SI,2003,f,25-34,5
6891,SI,2003,m,25-34,9
26395,SI,2003,f,35-44,4
9329,SI,2003,m,35-44,23
28833,SI,2003,f,45-54,3
11767,SI,2003,m,45-54,22
31271,SI,2003,f,55-64,4
14205,SI,2003,m,55-64,7
33709,SI,2003,f,65+,16
16643,SI,2003,m,65+,15
19082,SI,2004,f,0-14,0
2016,SI,2004,m,0-14,0
21520,SI,2004,f,15-24,4
4454,SI,2004,m,15-24,5
23958,SI,2004,f,25-34,6
6892,SI,2004,m,25-34,7
26396,SI,2004,f,35-44,4
9330,SI,2004,m,35-44,10
28834,SI,2004,f,45-54,3
11768,SI,2004,m,45-54,10
31272,SI,2004,f,55-64,2
14206,SI,2004,m,55-64,8
33710,SI,2004,f,65+,17
16644,SI,2004,m,65+,13
19083,SI,2005,f,0-14,0
2017,SI,2005,m,0-14,0
21521,SI,2005,f,15-24,4
4455,SI,2005,m,15-24,4
23959,SI,2005,f,25-34,4
6893,SI,2005,m,25-34,10
26397,SI,2005,f,35-44,6
9331,SI,2005,m,35-44,16
28835,SI,2005,f,45-54,5
11769,SI,2005,m,45-54,15
31273,SI,2005,f,55-64,4
14207,SI,2005,m,55-64,11
33711,SI,2005,f,65+,16
16645,SI,2005,m,65+,14
19084,SI,2006,f,0-14,0
2018,SI,2006,m,0-14,0
21522,SI,2006,f,15-24,5
4456,SI,2006,m,15-24,3
23960,SI,2006,f,25-34,7
6894,SI,2006,m,25-34,5
26398,SI,2006,f,35-44,4
9332,SI,2006,m,35-44,9
28836,SI,2006,f,45-54,2
11770,SI,2006,m,45-54,12
31274,SI,2006,f,55-64,4
14208,SI,2006,m,55-64,7
33712,SI,2006,f,65+,19
16646,SI,2006,m,65+,6
19085,SI,2007,f,0-14,0
2019,SI,2007,m,0-14,0
21523,SI,2007,f,15-24,1
4457,SI,2007,m,15-24,0
23961,SI,2007,f,25-34,5
6895,SI,2007,m,25-34,7
26399,SI,2007,f,35-44,6
9333,SI,2007,m,35-44,15
28837,SI,2007,f,45-54,2
11771,SI,2007,m,45-54,14
31275,SI,2007,f,55-64,3
14209,SI,2007,m,55-64,12
33713,SI,2007,f,65+,16
16647,SI,2007,m,65+,9
19086,SI,2008,f,0-14,0
2020,SI,2008,m,0-14,0
21524,SI,2008,f,15-24,2
4458,SI,2008,m,15-24,3
23962,SI,2008,f,25-34,7
6896,SI,2008,m,25-34,12
26400,SI,2008,f,35-44,2
9334,SI,2008,m,35-44,9
28838,SI,2008,f,45-54,5
11772,SI,2008,m,45-54,17
31276,SI,2008,f,55-64,2
14210,SI,2008,m,55-64,12
33714,SI,2008,f,65+,7
16648,SI,2008,m,65+,3
19087,SK,1995,f,0-14,5
2021,SK,1995,m,0-14,4
21525,SK,1995,f,15-24,16
4459,SK,1995,m,15-24,18
23963,SK,1995,f,25-34,17
6897,SK,1995,m,25-34,44
26401,SK,1995,f,35-44,22
9335,SK,1995,m,35-44,123
28839,SK,1995,f,45-54,24
11773,SK,1995,m,45-54,108
31277,SK,1995,f,55-64,33
14211,SK,1995,m,55-64,63
33715,SK,1995,f,65+,159
16649,SK,1995,m,65+,152
19088,SK,1996,f,0-14,4
2022,SK,1996,m,0-14,2
21526,SK,1996,f,15-24,23
4460,SK,1996,m,15-24,16
23964,SK,1996,f,25-34,28
6898,SK,1996,m,25-34,42
26402,SK,1996,f,35-44,24
9336,SK,1996,m,35-44,64
28840,SK,1996,f,45-54,17
11774,SK,1996,m,45-54,105
31278,SK,1996,f,55-64,17
14212,SK,1996,m,55-64,61
33716,SK,1996,f,65+,203
16650,SK,1996,m,65+,134
19089,SK,1997,f,0-14,0
2023,SK,1997,m,0-14,1
21527,SK,1997,f,15-24,10
4461,SK,1997,m,15-24,2
23965,SK,1997,f,25-34,11
6899,SK,1997,m,25-34,24
26403,SK,1997,f,35-44,10
9337,SK,1997,m,35-44,54
28841,SK,1997,f,45-54,3
11775,SK,1997,m,45-54,38
31279,SK,1997,f,55-64,9
14213,SK,1997,m,55-64,31
33717,SK,1997,f,65+,50
16651,SK,1997,m,65+,40
19090,SK,1998,f,0-14,0
2024,SK,1998,m,0-14,0
21528,SK,1998,f,15-24,5
4462,SK,1998,m,15-24,5
23966,SK,1998,f,25-34,3
6900,SK,1998,m,25-34,30
26404,SK,1998,f,35-44,16
9338,SK,1998,m,35-44,53
28842,SK,1998,f,45-54,6
11776,SK,1998,m,45-54,50
31280,SK,1998,f,55-64,5
14214,SK,1998,m,55-64,37
33718,SK,1998,f,65+,58
16652,SK,1998,m,65+,35
19091,SK,1999,f,0-14,0
2025,SK,1999,m,0-14,1
21529,SK,1999,f,15-24,8
4463,SK,1999,m,15-24,2
23967,SK,1999,f,25-34,10
6901,SK,1999,m,25-34,19
26405,SK,1999,f,35-44,7
9339,SK,1999,m,35-44,42
28843,SK,1999,f,45-54,7
11777,SK,1999,m,45-54,51
31281,SK,1999,f,55-64,8
14215,SK,1999,m,55-64,19
33719,SK,1999,f,65+,43
16653,SK,1999,m,65+,29
19092,SK,2000,f,0-14,0
2026,SK,2000,m,0-14,2
21530,SK,2000,f,15-24,5
4464,SK,2000,m,15-24,6
23968,SK,2000,f,25-34,9
6902,SK,2000,m,25-34,15
26406,SK,2000,f,35-44,7
9340,SK,2000,m,35-44,31
28844,SK,2000,f,45-54,5
11778,SK,2000,m,45-54,50
31282,SK,2000,f,55-64,4
14216,SK,2000,m,55-64,16
33720,SK,2000,f,65+,54
16654,SK,2000,m,65+,32
19093,SK,2001,f,0-14,1
2027,SK,2001,m,0-14,0
21531,SK,2001,f,15-24,4
4465,SK,2001,m,15-24,8
23969,SK,2001,f,25-34,9
6903,SK,2001,m,25-34,13
26407,SK,2001,f,35-44,12
9341,SK,2001,m,35-44,30
28845,SK,2001,f,45-54,8
11779,SK,2001,m,45-54,48
31283,SK,2001,f,55-64,4
14217,SK,2001,m,55-64,26
33721,SK,2001,f,65+,41
16655,SK,2001,m,65+,22
19094,SK,2002,f,0-14,0
2028,SK,2002,m,0-14,0
21532,SK,2002,f,15-24,6
4466,SK,2002,m,15-24,4
23970,SK,2002,f,25-34,9
6904,SK,2002,m,25-34,18
26408,SK,2002,f,35-44,7
9342,SK,2002,m,35-44,35
28846,SK,2002,f,45-54,3
11780,SK,2002,m,45-54,40
31284,SK,2002,f,55-64,5
14218,SK,2002,m,55-64,21
33722,SK,2002,f,65+,26
16656,SK,2002,m,65+,26
19095,SK,2003,f,0-14,1
2029,SK,2003,m,0-14,1
21533,SK,2003,f,15-24,8
4467,SK,2003,m,15-24,6
23971,SK,2003,f,25-34,9
6905,SK,2003,m,25-34,8
26409,SK,2003,f,35-44,10
9343,SK,2003,m,35-44,31
28847,SK,2003,f,45-54,3
11781,SK,2003,m,45-54,36
31285,SK,2003,f,55-64,4
14219,SK,2003,m,55-64,19
33723,SK,2003,f,65+,38
16657,SK,2003,m,65+,25
19096,SK,2004,f,0-14,1
2030,SK,2004,m,0-14,0
21534,SK,2004,f,15-24,1
4468,SK,2004,m,15-24,2
23972,SK,2004,f,25-34,2
6906,SK,2004,m,25-34,17
26410,SK,2004,f,35-44,3
9344,SK,2004,m,35-44,30
28848,SK,2004,f,45-54,6
11782,SK,2004,m,45-54,30
31286,SK,2004,f,55-64,4
14220,SK,2004,m,55-64,12
33724,SK,2004,f,65+,26
16658,SK,2004,m,65+,21
19097,SK,2005,f,0-14,0
2031,SK,2005,m,0-14,0
21535,SK,2005,f,15-24,1
4469,SK,2005,m,15-24,3
23973,SK,2005,f,25-34,8
6907,SK,2005,m,25-34,13
26411,SK,2005,f,35-44,9
9345,SK,2005,m,35-44,16
28849,SK,2005,f,45-54,5
11783,SK,2005,m,45-54,25
31287,SK,2005,f,55-64,6
14221,SK,2005,m,55-64,25
33725,SK,2005,f,65+,27
16659,SK,2005,m,65+,20
19098,SK,2006,f,0-14,0
2032,SK,2006,m,0-14,4
21536,SK,2006,f,15-24,6
4470,SK,2006,m,15-24,8
23974,SK,2006,f,25-34,6
6908,SK,2006,m,25-34,11
26412,SK,2006,f,35-44,7
9346,SK,2006,m,35-44,18
28850,SK,2006,f,45-54,4
11784,SK,2006,m,45-54,27
31288,SK,2006,f,55-64,3
14222,SK,2006,m,55-64,29
33726,SK,2006,f,65+,20
16660,SK,2006,m,65+,17
19099,SK,2007,f,0-14,1
2033,SK,2007,m,0-14,0
21537,SK,2007,f,15-24,5
4471,SK,2007,m,15-24,8
23975,SK,2007,f,25-34,3
6909,SK,2007,m,25-34,10
26413,SK,2007,f,35-44,5
9347,SK,2007,m,35-44,18
28851,SK,2007,f,45-54,6
11785,SK,2007,m,45-54,51
31289,SK,2007,f,55-64,3
14223,SK,2007,m,55-64,15
33727,SK,2007,f,65+,28
16661,SK,2007,m,65+,23
19100,SK,2008,f,0-14,1
2034,SK,2008,m,0-14,0
21538,SK,2008,f,15-24,2
4472,SK,2008,m,15-24,2
23976,SK,2008,f,25-34,4
6910,SK,2008,m,25-34,7
26414,SK,2008,f,35-44,4
9348,SK,2008,m,35-44,16
28852,SK,2008,f,45-54,5
11786,SK,2008,m,45-54,46
31290,SK,2008,f,55-64,1
14224,SK,2008,m,55-64,10
33728,SK,2008,f,65+,17
16662,SK,2008,m,65+,11
19101,SL,1995,f,0-14,18
2035,SL,1995,m,0-14,10
21539,SL,1995,f,15-24,165
4473,SL,1995,m,15-24,184
23977,SL,1995,f,25-34,193
6911,SL,1995,m,25-34,305
26415,SL,1995,f,35-44,110
9349,SL,1995,m,35-44,201
28853,SL,1995,f,45-54,65
11787,SL,1995,m,45-54,99
31291,SL,1995,f,55-64,24
14225,SL,1995,m,55-64,47
33729,SL,1995,f,65+,11
16663,SL,1995,m,65+,22
19102,SL,1996,f,0-14,35
2036,SL,1996,m,0-14,23
21540,SL,1996,f,15-24,201
4474,SL,1996,m,15-24,249
23978,SL,1996,f,25-34,278
6912,SL,1996,m,25-34,450
26416,SL,1996,f,35-44,218
9350,SL,1996,m,35-44,310
28854,SL,1996,f,45-54,89
11788,SL,1996,m,45-54,180
31292,SL,1996,f,55-64,49
14226,SL,1996,m,55-64,79
33730,SL,1996,f,65+,22
16664,SL,1996,m,65+,51
19103,SL,1997,f,0-14,21
2037,SL,1997,m,0-14,14
21541,SL,1997,f,15-24,207
4475,SL,1997,m,15-24,230
23979,SL,1997,f,25-34,328
6913,SL,1997,m,25-34,470
26417,SL,1997,f,35-44,228
9351,SL,1997,m,35-44,359
28855,SL,1997,f,45-54,67
11789,SL,1997,m,45-54,182
31293,SL,1997,f,55-64,39
14227,SL,1997,m,55-64,89
33731,SL,1997,f,65+,15
16665,SL,1997,m,65+,47
19104,SL,1998,f,0-14,36
2038,SL,1998,m,0-14,14
21542,SL,1998,f,15-24,235
4476,SL,1998,m,15-24,226
23980,SL,1998,f,25-34,294
6914,SL,1998,m,25-34,445
26418,SL,1998,f,35-44,217
9352,SL,1998,m,35-44,338
28856,SL,1998,f,45-54,86
11790,SL,1998,m,45-54,191
31294,SL,1998,f,55-64,43
14228,SL,1998,m,55-64,78
33732,SL,1998,f,65+,17
16666,SL,1998,m,65+,42
19105,SL,2000,f,0-14,27
2039,SL,2000,m,0-14,18
21543,SL,2000,f,15-24,249
4477,SL,2000,m,15-24,287
23981,SL,2000,f,25-34,298
6915,SL,2000,m,25-34,486
26419,SL,2000,f,35-44,225
9353,SL,2000,m,35-44,361
28857,SL,2000,f,45-54,92
11791,SL,2000,m,45-54,190
31295,SL,2000,f,55-64,49
14229,SL,2000,m,55-64,113
33733,SL,2000,f,65+,30
16667,SL,2000,m,65+,47
19106,SL,2001,f,0-14,36
2040,SL,2001,m,0-14,19
21544,SL,2001,f,15-24,279
4478,SL,2001,m,15-24,268
23982,SL,2001,f,25-34,292
6916,SL,2001,m,25-34,546
26420,SL,2001,f,35-44,234
9354,SL,2001,m,35-44,406
28858,SL,2001,f,45-54,120
11792,SL,2001,m,45-54,230
31296,SL,2001,f,55-64,61
14230,SL,2001,m,55-64,123
33734,SL,2001,f,65+,27
